index,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
3874,36,entrepreneur,divorced,basic.4y,unknown,no,unknown,cellular,apr,mon,2390,14,17,6,nonexistent,-3.397411970281047,94.61230664040396,-43.64708487292654,1.4839103078369842,5176.3
3875,77,admin.,single,basic.9y,no,no,unknown,telephone,may,tue,1780,16,9,5,nonexistent,-0.6396626821736038,93.83775790077242,-36.74936763870208,3.676801639916156,4963.6
3876,40,technician,married,professional.course,unknown,yes,no,telephone,jun,thu,2452,1,6,2,failure,0.889841607902873,92.8725690220824,-37.03960496384879,1.3199263101822818,5191.0
3877,29,entrepreneur,unknown,university.degree,no,no,yes,cellular,nov,wed,3980,43,26,0,success,-1.1834300897190975,94.49916424729471,-32.06948276913655,3.206415146294302,5176.3
3878,17,unemployed,single,basic.9y,no,yes,yes,telephone,dec,tue,4131,6,12,1,success,-2.76173129735302,93.87626846293827,-33.70992057217751,1.7125400890657176,5008.7
3879,17,admin.,single,illiterate,no,unknown,no,telephone,aug,mon,1177,47,9,4,nonexistent,-0.6279651096973309,94.19639400633197,-41.70022322878147,4.116256224843571,5228.1
3880,67,blue-collar,divorced,professional.course,no,unknown,unknown,cellular,oct,fri,3139,47,17,3,success,1.1013671207133648,92.77102588789751,-49.21843258961101,3.607265388192555,5008.7
3881,57,entrepreneur,married,basic.4y,unknown,no,yes,telephone,apr,tue,227,33,16,4,nonexistent,-1.4175998382661352,94.01554972982939,-45.52383670154777,2.869872482349852,5191.0
3882,62,blue-collar,divorced,basic.9y,yes,no,unknown,cellular,oct,fri,3751,49,1,3,success,-2.4523716943789147,94.66497744780702,-47.62566018582058,3.2089167595480146,5017.5
3883,23,admin.,divorced,basic.9y,unknown,unknown,no,telephone,sep,fri,664,3,23,4,success,0.5596953501522774,92.78236791715888,-32.971022763615856,1.797507233020748,5099.1
3884,79,services,divorced,university.degree,unknown,unknown,no,cellular,nov,wed,1354,48,8,2,success,-1.299660947947379,92.98794602121876,-39.94643227406638,2.8506690636482777,5023.5
3885,59,management,divorced,professional.course,yes,yes,unknown,cellular,jun,thu,3298,49,20,3,nonexistent,-2.9623454362864234,93.97778529031852,-35.564120647354805,1.6399906259305101,5017.5
3886,73,services,single,basic.9y,unknown,unknown,unknown,cellular,nov,thu,1263,33,21,2,success,0.28995526772836033,93.17598441251158,-50.25768869398248,4.845570121397153,5099.1
3887,33,student,unknown,illiterate,yes,unknown,no,telephone,apr,tue,1047,10,12,5,nonexistent,0.6695003669457518,92.85019519260351,-35.23147928391144,4.526006264140201,5191.0
3888,70,blue-collar,divorced,basic.9y,no,unknown,unknown,cellular,jul,tue,2941,30,0,3,nonexistent,-2.209639796113935,94.492401839009,-49.642388411555174,1.3923225620208401,5008.7
3889,38,retired,single,basic.4y,no,yes,no,telephone,aug,thu,3675,24,19,2,failure,0.9913610181845924,92.74704681781637,-39.87625510133357,1.9366998587907323,5195.8
3890,39,student,single,basic.9y,unknown,no,no,cellular,apr,wed,1445,43,4,2,failure,-0.5678641809036735,94.78583891774944,-40.21956369617466,2.1478470122047253,5008.7
3891,42,self-employed,divorced,basic.6y,yes,no,yes,telephone,nov,mon,588,16,12,3,failure,0.30284024774183305,93.38711624620468,-30.35320975919081,3.6042389135581936,5099.1
3892,60,housemaid,unknown,basic.9y,unknown,yes,unknown,telephone,mar,tue,108,2,24,2,success,0.40414209135533197,92.94929513599894,-40.370791481398456,4.371348384975037,5023.5
3893,21,unemployed,married,university.degree,yes,yes,unknown,telephone,dec,mon,3412,10,10,6,failure,-1.5251410770201352,93.42993896170434,-48.59924036370095,0.8464105834954899,5008.7
3894,59,self-employed,single,illiterate,unknown,yes,yes,telephone,dec,fri,548,9,27,0,nonexistent,-1.952209036648216,94.50861233138286,-39.68141042856485,4.881467016424512,5099.1
3895,35,admin.,married,high.school,yes,yes,no,telephone,dec,thu,297,6,18,6,failure,-1.1046406643474258,94.52850547741649,-31.227618771337912,2.4122692754640425,5076.2
3896,42,self-employed,married,basic.4y,no,no,unknown,telephone,oct,tue,3933,47,15,1,success,-0.5099713933169991,92.69825225470848,-35.06290365569342,3.738037254271072,5099.1
3897,57,self-employed,divorced,basic.4y,no,no,yes,cellular,oct,mon,1462,47,0,6,failure,-2.5143019866021925,92.49160560026665,-47.363681178576975,2.362932545319355,4991.6
3898,32,technician,single,basic.9y,yes,no,no,cellular,mar,fri,3830,18,8,2,nonexistent,-2.5656201939395538,93.8650890133268,-48.31123172069287,3.6594248110394747,5228.1
3899,37,management,unknown,illiterate,unknown,no,unknown,telephone,mar,thu,2548,23,20,3,nonexistent,-1.702501035436212,94.40415425227259,-27.74714944920361,1.8889861082700894,4991.6
3900,40,housemaid,unknown,basic.6y,unknown,unknown,no,cellular,apr,tue,693,33,16,2,nonexistent,-2.0703264112870032,92.29715319305387,-37.274980437471584,3.2300100052221614,4963.6
3901,45,unemployed,unknown,basic.6y,unknown,no,no,cellular,jul,wed,4498,34,2,2,success,-0.3677701063930119,93.8400883149897,-30.44103687945954,4.477153693402412,5176.3
3902,28,blue-collar,married,illiterate,no,no,yes,cellular,mar,fri,442,6,27,6,success,-3.154760081871943,94.3297295318359,-40.373523654483094,4.346029394164841,5195.8
3903,33,unemployed,married,university.degree,no,yes,yes,cellular,jul,thu,740,26,14,4,success,-1.7360272526771832,93.02652829944567,-47.249153851839786,2.575651249054041,5008.7
3904,68,services,married,illiterate,no,unknown,yes,telephone,aug,fri,3127,5,11,0,success,-1.2287973267095862,92.34024052340855,-28.578358390624345,3.2347596592160293,5176.3
3905,74,retired,single,basic.4y,no,yes,yes,telephone,oct,tue,2376,3,10,1,nonexistent,-1.06815906372145,93.34634063813924,-36.44795425459493,2.4000904947277113,5099.1
3906,54,admin.,divorced,professional.course,yes,unknown,yes,telephone,jul,wed,1232,40,11,6,nonexistent,0.8639582323633026,92.43440488393642,-37.54422377345934,2.2832183568844506,5176.3
3907,20,unemployed,divorced,high.school,unknown,yes,unknown,telephone,aug,thu,1729,5,6,5,success,-0.6522004916028306,94.11689815302407,-41.81543673702454,2.849474491457342,5195.8
3908,76,self-employed,unknown,basic.6y,yes,yes,no,cellular,sep,tue,2487,38,4,1,nonexistent,1.2537400844307371,94.64477814263,-36.168340328710045,4.472910010077469,5017.5
3909,53,self-employed,divorced,high.school,unknown,no,no,cellular,sep,tue,4472,41,11,1,failure,-2.447727086452005,92.46687865012899,-26.93027854008545,0.9842341697271324,4963.6
3910,17,entrepreneur,unknown,basic.4y,no,unknown,yes,telephone,aug,tue,749,5,19,6,success,1.2653874792642124,94.51935716428821,-31.751178611908408,0.8048617788444467,5023.5
3911,61,retired,married,university.degree,unknown,unknown,unknown,telephone,sep,fri,1055,43,21,1,failure,1.3619570482841952,94.18557675522007,-42.49365408388774,2.4226144919237975,5228.1
3912,52,services,divorced,basic.9y,unknown,unknown,unknown,cellular,jun,wed,423,17,3,3,failure,-0.6743086971874206,92.56130332318413,-34.263056364878125,3.2159630987542482,5076.2
3913,22,services,married,basic.9y,yes,no,yes,telephone,may,wed,2672,33,25,1,success,1.0195180107950583,94.17169667530298,-45.61883670944859,3.987732060954296,5017.5
3914,46,housemaid,divorced,university.degree,no,yes,unknown,cellular,jun,wed,4921,10,0,3,failure,-1.7330477849672203,94.17029385921391,-36.512153103856484,0.6806763761850293,5176.3
3915,48,entrepreneur,divorced,basic.4y,no,yes,yes,cellular,oct,fri,1500,16,16,3,success,-1.1492378235646976,92.98591015191894,-41.01200576142337,3.5988666393753523,5176.3
3916,47,self-employed,divorced,basic.4y,unknown,unknown,yes,telephone,dec,fri,1086,2,25,0,failure,1.129550108608941,93.35351632308932,-42.73817676236024,4.461460501875526,5191.0
3917,60,unemployed,unknown,university.degree,unknown,no,unknown,cellular,jun,mon,4769,23,18,5,nonexistent,-0.5613943047378811,93.29124398387549,-27.281685304659632,0.8676523571870834,4963.6
3918,32,unemployed,divorced,university.degree,unknown,unknown,unknown,cellular,jul,thu,2679,35,17,1,failure,-3.028749739187582,92.29112874811246,-42.779052870616546,1.6974480500587381,5023.5
3919,54,technician,single,basic.9y,unknown,no,yes,cellular,sep,tue,2886,42,6,4,failure,-0.10919879309842395,93.25911729477228,-48.406003258910225,3.6115187722863427,5076.2
3920,66,housemaid,unknown,illiterate,yes,yes,yes,telephone,sep,tue,4145,4,8,2,success,-2.004480828431856,94.51735218876779,-45.585543572269486,3.3493641466802684,5176.3
3921,48,admin.,divorced,university.degree,yes,unknown,unknown,telephone,apr,fri,4494,13,1,1,failure,-0.38149268259419955,94.2466805680464,-37.54595520665324,1.4043419215311599,4991.6
3922,79,student,divorced,university.degree,unknown,unknown,no,telephone,sep,thu,2541,21,20,1,nonexistent,-2.906516152869316,94.71529401016356,-36.40578974878454,4.629795838103232,5008.7
3923,24,student,single,high.school,unknown,no,yes,telephone,jul,wed,2256,11,16,0,failure,1.2222504000316872,94.27384768144134,-36.70055527373183,4.991342711447173,5023.5
3924,69,student,single,basic.9y,unknown,unknown,no,cellular,nov,fri,2645,7,16,4,failure,-1.586116662089351,94.43655066762767,-44.67600744852119,3.3978169243143874,5023.5
3925,53,entrepreneur,divorced,illiterate,no,no,no,cellular,sep,thu,2427,38,25,2,nonexistent,-0.23364635583829862,93.62566955519554,-44.53218723694752,4.4367067649480205,5176.3
3926,30,services,unknown,professional.course,yes,unknown,no,telephone,jun,fri,3978,20,21,5,nonexistent,-2.537226894368711,92.98103749437007,-33.90013851718861,0.9024798933611613,5228.1
3927,19,retired,unknown,high.school,no,yes,yes,telephone,nov,tue,580,21,12,0,success,0.12452876234854537,92.61208308649726,-41.823387289375425,1.9631081149246974,5228.1
3928,33,student,married,professional.course,yes,yes,yes,cellular,sep,fri,1745,20,26,6,nonexistent,-0.8012433803287773,94.26678432153582,-33.745084436424364,2.3048416464217736,5191.0
3929,65,entrepreneur,divorced,high.school,no,yes,no,telephone,dec,tue,4650,33,4,3,failure,0.42255817893810654,92.50445867098692,-50.71106360477245,4.384747236754765,5195.8
3930,29,unemployed,married,professional.course,no,no,no,telephone,sep,fri,712,11,23,0,failure,-0.5127056009230073,92.56268118773224,-30.024681548266535,3.545531567789547,5017.5
3931,21,student,unknown,illiterate,unknown,no,yes,telephone,jul,fri,83,42,14,1,success,-2.2839292596382377,94.42902586771905,-34.01099067535162,1.880796731927044,5195.8
3932,43,retired,single,professional.course,no,no,yes,cellular,nov,mon,2136,2,17,3,failure,-2.0375429047630274,92.7559015012825,-48.19067272392901,2.4535767176501175,5076.2
3933,39,retired,divorced,high.school,no,no,yes,cellular,apr,thu,3962,34,8,4,success,-0.4932148277080377,94.44428440232593,-40.33774283258344,1.1863199466706007,5023.5
3934,51,student,single,illiterate,unknown,no,unknown,telephone,jul,mon,907,1,5,0,success,-1.946341338055746,94.26645079796577,-47.504441282977794,4.212870837555644,4991.6
3935,32,retired,single,basic.9y,no,no,no,cellular,oct,wed,4307,9,13,0,failure,-0.807202944893568,93.51205364926093,-32.65071140046972,3.840449152109646,5228.1
3936,51,student,divorced,illiterate,unknown,unknown,unknown,cellular,mar,fri,613,4,10,3,success,-2.7988362333615013,92.8323422185097,-42.42090760750149,1.8104521346110918,5191.0
3937,64,retired,divorced,professional.course,yes,yes,no,telephone,jun,tue,3047,14,21,4,success,-1.8431639761007,93.23505018175257,-32.612108632149194,1.7899251175411304,5195.8
3938,30,services,unknown,high.school,yes,yes,no,cellular,oct,thu,4989,19,16,5,success,0.17375924070066517,92.92044647135144,-27.60570119910305,4.329694570646702,5023.5
3939,29,entrepreneur,married,professional.course,unknown,yes,no,cellular,aug,tue,88,21,11,3,failure,-1.6093049708632188,94.77000361425078,-47.00587332854088,2.861593894634103,5191.0
3940,36,housemaid,divorced,professional.course,unknown,unknown,unknown,telephone,sep,tue,4148,32,24,3,success,-1.2503475483404078,92.48014410197024,-38.55493683270042,0.7529638288509345,5099.1
3941,21,retired,single,basic.6y,yes,yes,no,cellular,jun,fri,62,27,5,6,success,-2.1489704466945616,93.06590252093962,-39.773029338453284,1.7556144531493518,5076.2
3942,56,admin.,single,professional.course,yes,no,yes,cellular,nov,wed,4729,31,14,5,nonexistent,-0.3595664705365813,93.88734915706617,-42.60839396158448,2.5461906097532148,5191.0
3943,77,entrepreneur,unknown,university.degree,no,no,unknown,cellular,aug,wed,759,16,21,0,failure,1.1541828068307747,93.55147849323457,-35.39111610104061,1.692337295865539,4963.6
3944,39,blue-collar,unknown,illiterate,unknown,unknown,unknown,cellular,sep,mon,4030,49,22,0,nonexistent,-0.4247825764276514,93.27780194314734,-48.74149353830092,3.5382352962165964,4963.6
3945,74,entrepreneur,single,university.degree,no,unknown,unknown,cellular,nov,tue,2190,5,7,0,failure,-0.6387660874162271,94.74701019805286,-29.98217262237667,4.341490226205894,5228.1
3946,38,housemaid,unknown,university.degree,no,unknown,no,cellular,aug,wed,3361,48,9,3,nonexistent,-1.6734142966002126,92.47032454293594,-31.998079403027816,1.5204503907612685,5017.5
3947,22,services,married,university.degree,unknown,no,yes,telephone,sep,tue,4930,29,16,0,nonexistent,-0.23701508542039074,94.63067814041163,-29.303328698566606,1.2539656688816314,5176.3
3948,67,unemployed,married,basic.6y,no,unknown,no,cellular,jun,tue,4242,9,4,0,success,-0.21848132348948424,92.46826684766192,-48.04190106892268,2.14321719796937,5176.3
3949,47,technician,married,university.degree,yes,unknown,no,cellular,may,fri,4773,42,2,0,success,0.6886733006523005,94.34611100929652,-43.34409781420564,1.4657804377087063,5076.2
3950,44,housemaid,married,basic.4y,yes,no,yes,cellular,may,tue,2417,33,21,1,nonexistent,-0.6585872615843784,92.5046507273183,-33.55582211233364,0.6760968786451507,5228.1
3951,47,technician,unknown,basic.9y,unknown,no,yes,cellular,jun,wed,1412,43,13,5,success,-2.377268939836163,92.4604462173581,-47.73827091292779,4.017754702579559,5076.2
3952,39,retired,unknown,university.degree,yes,no,yes,telephone,oct,fri,3937,9,10,4,nonexistent,-0.3038697256109302,94.7606847552998,-45.76837862860955,3.393508397854292,5008.7
3953,39,blue-collar,unknown,professional.course,yes,unknown,no,cellular,apr,tue,257,19,20,2,nonexistent,-2.3881763123295148,94.31073295688711,-47.27982799089486,3.8116747396496136,5099.1
3954,49,entrepreneur,single,basic.6y,yes,no,yes,telephone,mar,mon,901,39,19,0,success,-1.965836570844461,92.78425821882941,-38.805228592011765,1.696389008187483,5023.5
3955,29,unemployed,married,illiterate,yes,yes,no,cellular,may,wed,2735,35,4,6,success,-3.1813631472206745,92.83727009338462,-37.54562593718791,2.9697717433978026,4991.6
3956,34,management,unknown,basic.6y,no,no,unknown,telephone,mar,tue,1743,48,1,6,nonexistent,1.3754285057219602,92.29331078612118,-43.24839442283049,4.980260191920502,5191.0
3957,73,self-employed,married,high.school,no,no,yes,telephone,apr,thu,2007,5,25,0,success,-2.076326482407123,94.38226724305513,-32.13780674487515,4.156725561171235,4991.6
3958,30,entrepreneur,married,basic.6y,unknown,yes,no,telephone,apr,thu,3968,43,3,3,nonexistent,-2.1922782325680554,92.74431140126839,-47.53445681954307,0.8930808346147179,5176.3
3959,47,housemaid,divorced,basic.4y,unknown,unknown,unknown,telephone,oct,fri,4629,14,17,3,success,-2.7312517790234483,93.155035893059,-30.319803483048812,2.1731146178333187,4991.6
3960,41,self-employed,single,illiterate,yes,no,unknown,telephone,mar,thu,1102,2,26,5,nonexistent,-0.13038458773635941,93.64202897429759,-32.8218946806477,1.0703548064602604,5023.5
3961,23,retired,single,high.school,yes,unknown,unknown,cellular,dec,thu,1245,48,26,1,nonexistent,-0.6423015860417371,93.37136907773223,-47.356033490524496,1.6217142590670517,4963.6
3962,79,blue-collar,single,illiterate,no,yes,no,telephone,mar,tue,1053,41,0,5,success,-1.5668001641868374,92.90787408805669,-37.654298593884405,1.0824822747112417,5076.2
3963,30,retired,divorced,professional.course,yes,unknown,unknown,telephone,dec,thu,3656,14,7,5,success,-2.715599121424935,93.89893086921259,-35.63388127464526,2.7802954755017777,5176.3
3964,52,services,single,basic.4y,no,unknown,no,telephone,sep,thu,3027,32,0,6,nonexistent,0.0632594777670179,92.94693810912882,-35.32584982227562,2.3661542015058745,5017.5
3965,61,technician,unknown,high.school,yes,unknown,unknown,cellular,may,wed,958,37,16,1,failure,-1.2509552824874497,92.58764061050373,-50.71930116458125,2.8975242199923,5017.5
3966,20,admin.,divorced,high.school,unknown,yes,yes,cellular,jun,thu,3256,2,5,0,failure,-2.8674452770717678,92.84138014423387,-44.23935008735065,2.082519948563723,5008.7
3967,36,self-employed,divorced,professional.course,yes,yes,yes,cellular,apr,wed,1200,37,18,5,failure,-0.6962648556651043,94.0067945271382,-39.78844409660242,0.7891149177747872,5076.2
3968,49,student,married,basic.9y,no,unknown,yes,telephone,dec,tue,4292,16,8,0,nonexistent,-1.5660816251905965,94.17198297017984,-48.40730811151721,1.3174404192075024,4963.6
3969,71,housemaid,single,illiterate,unknown,yes,no,telephone,sep,tue,4687,41,17,2,success,-1.7456493811494938,93.92414657279618,-40.77271214504618,4.547559154115401,5099.1
3970,58,entrepreneur,unknown,basic.6y,yes,yes,no,telephone,mar,wed,672,41,26,6,failure,-2.9949027386822347,93.55676678016849,-35.415832990955636,4.054162250919052,5191.0
3971,18,technician,married,high.school,unknown,unknown,yes,cellular,apr,tue,1181,43,27,2,nonexistent,-2.6204997400843575,92.37531821596691,-42.24709164917063,1.0319624787978636,5191.0
3972,30,management,single,high.school,unknown,yes,yes,telephone,jul,mon,3648,35,15,5,success,-1.4057546455314307,93.17780074086735,-37.3038234136106,1.9042942616761183,5191.0
